bankCode,bic,bankName,postalCode,city,flags
20040062,COBADEFFXXX,Commerzbank CC,20457,Hamburg,
20040063,COBADEFFXXX,Commerzbank CC,20457,Hamburg,
20041111,COBADEHDXXX,Commerzbank - GF comdirect,25449,Quickborn,
20041133,COBADEHD001,Commerzbank - GF comdirect,25449,Quickborn,
20041144,COBADEHD044,Commerzbank - GF comdirect,25449,Quickborn,
20041155,COBADEHD055,Commerzbank - GF comdirect,25449,Quickborn,
20041166,COBADEHD066,Commerzbank - GF comdirect,25449,Quickborn,
20041177,COBADEHD077,Commerzbank - GF comdirect,25449,Quickborn,
20041188,COBADEHD088,Commerzbank - GF comdirect,25449,Quickborn,
20041199,COBADEHD099,Commerzbank - GF comdirect,25449,Quickborn,
20050550,HASPDEHHXXX,Hamburger Sparkasse,20354,Hamburg,
20060000,GENODEFF200,DZ BANK,20045,Hamburg,
20069111,GENODEF1NDR,Norderstedter Bank -alt-,22827,Norderstedt,
20069125,GENODEF1KLK,Kaltenkirchener Bank -alt-,24568,Kaltenkirchen,
20069130,GENODEF1BBR,Raiffeisenbank -alt-,24571,Bad Bramstedt,
20069144,GENODEF1SST,Raiffeisenbank,25371,Seestermühe,
20069177,GENODEF1GRS,Raiffeisenbank,19230,Hagenow,
20069232,GENODEF1STV,Raiffeisenbank -alt-,24643,Struvenhütten,
20069641,GENODEF1OWS,Raiffeisenbank Owschlag,24811,Owschlag,
20069780,GENODEF1AST,Volksbank Ahlerstedt,21702,Ahlerstedt,
20069782,GENODEF1APE,Volksbank Geest,21641,Apensen,
20069786,GENODEF1DRO,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,21703,Drochtersen,
20069800,GENODEF1HAA,Spar- und Kreditbank,21714,Hammah,
20069812,GENODEF1FRB,Volksbank Fredenbeck,21717,Fredenbeck,
20069815,GENODEF1815,Volksbank,21724,Oldendorf,
20069861,GENODEF1RRZ,Raiffeisenbank -alt-,23909,Ratzeburg,
20069882,GENODEF1RLT,Raiffeisenbank Travemünde -alt-,23570,Lübeck,
20069965,GENODEF1WIM,Volksbank Winsener Marsch,21436,Marschacht,
20069989,GENODEF1WUL,Volksbank Wulfsen -alt-,21445,Wulfsen,
20070000,DEUTDEHHXXX,Deutsche Bank,20079,Hamburg,
20070000,DEUTDEHH201,Deutsche Bank,22904,Ahrensburg,
20070000,DEUTDEHH219,Deutsche Bank,25541,Brunsbüttel,
20070000,DEUTDEHH207,Deutsche Bank,21233,Buchholz in der Nordheide,
20070000,DEUTDEHH211,Deutsche Bank,21602,Buxtehude,
20070000,DEUTDEHH241,Deutsche Bank,27452,Cuxhaven,
20070000,DEUTDEHH221,Deutsche Bank,25335,Elmshorn,
20070000,DEUTDEHH205,Deutsche Bank,21494,Geesthacht,
20070000,DEUTDEHH200,Deutsche Bank,25524,Itzehoe,
20070000,DEUTDEHH203,Deutsche Bank,21470,Lauenburg,
20070000,DEUTDEHH202,Deutsche Bank,22824,Norderstedt,
20070000,DEUTDEHH206,Deutsche Bank,25421,Pinneberg,
20070000,DEUTDEHH213,Deutsche Bank,21451,Reinbek,
20070000,DEUTDEHH209,Deutsche Bank,21682,Stade,
20070000,DEUTDEHH204,Deutsche Bank,22871,Wedel,
20070024,DEUTDEDBHAM,Deutsche Bank,20079,Hamburg,
20070024,DEUTDEDB201,Deutsche Bank,22904,Ahrensburg,
20070024,DEUTDEDB219,Deutsche Bank,25541,Brunsbüttel,
20070024,DEUTDEDB207,Deutsche Bank,21233,Buchholz in der Nordheide,
20070024,DEUTDEDB211,Deutsche Bank,21602,Buxtehude,
20070024,DEUTDEDB241,Deutsche Bank,27452,Cuxhaven,
20070024,DEUTDEDB221,Deutsche Bank,25335,Elmshorn,
20070024,DEUTDEDB205,Deutsche Bank,21494,Geesthacht,
20070024,DEUTDEDB200,Deutsche Bank,25524,Itzehoe,
20070024,DEUTDEDB203,Deutsche Bank,21470,Lauenburg,
20070024,DEUTDEDB202,Deutsche Bank,22824,Norderstedt,
20070024,DEUTDEDB206,Deutsche Bank,25421,Pinneberg,
20070024,DEUTDEDB213,Deutsche Bank,21451,Reinbek,
20070024,DEUTDEDB209,Deutsche Bank,21682,Stade,
20070024,DEUTDEDB204,Deutsche Bank,22871,Wedel,
20070404,DEUTDEHHP34,Postbank/DSL Ndl der Deutsche Bank,20095,Hamburg,
20070424,DEUTDEDBP34,Postbank/DSL Ndl der Deutsche Bank,20095,Hamburg,
20080000,DRESDEFF200,Commerzbank vormals Dresdner Bank,20349,Hamburg,
20080055,DRESDEFF207,Commerzbank vormals Dresdner Bank Zw 55,20349,Hamburg,
20080057,DRESDEFF208,Commerzbank vormals Dresdner Bank Gf ZW 57,20349,Hamburg,
20080085,DRESDEFFI56,Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 2,20349,Hamburg,
20080086,DRESDEFFI63,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",20349,Hamburg,
20080087,DRESDEFFI64,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",20349,Hamburg,
20080088,DRESDEFFI74,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",20349,Hamburg,
20080089,DRESDEFFI75,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",20349,Hamburg,
20080091,DRESDEFFJ33,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7",20349,Hamburg,
20080092,DRESDEFFJ34,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8",20349,Hamburg,
20080093,DRESDEFFJ35,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9",20349,Hamburg,
20080094,DRESDEFFJ36,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10",20349,Hamburg,
20080095,DRESDEFFJ37,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11",20349,Hamburg,
20089200,DRESDEFFI06,Commerzbank vormals Dresdner Bank ITGK,20349,Hamburg,
20090400,DGHYDEH1XXX,DZ HYP,20095,Hamburg,
20090700,EDEKDEHHXXX,Edekabank,22297,Hamburg,
20090745,EDEKDEHHXXX,EBANK Gf Cash,22297,Hamburg,
20090900,GENODEF1P08,PSD Bank Nord,22013,Hamburg,
20110022,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,22283,Hamburg,
20110700,BOTKDEH1XXX,MUFG Bank (Europe) Germany Branch,40040,Düsseldorf,
20110800,BKCHDEFFHMB,Bank of China Fil Hamburg,20095,Hamburg,
20120000,BEGODEHHXXX,"Joh. Berenberg, Gossler & Co",22297,Hamburg,
20120100,WBWCDEHHXXX,M.M. Warburg & CO,20095,Hamburg,
20120200,BHFBDEFF200,ODDO BHF,20095,Hamburg,
20120400,DRBKDEH1XXX,start:bausparkasse,22756,Hamburg,
20120520,BFSWDE33HAN,SozialBank,22297,Hamburg,
20120600,GOGODEH1XXX,Goyer & Göppel,20354,Hamburg,
20120700,HSTBDEHHXXX,Hanseatic Bank,22309,Hamburg,
20130400,GREBDEH1XXX,GRENKE BANK,76532,Baden-Baden,
20130600,BARCDEHAXXX,BAWAG Niederlassung Deutschland,22761,Hamburg,
20133300,SCFBDE33XXX,Openbank Deutschland,41061,Mönchengladbach,
20190003,GENODEF1HH2,Hamburger Volksbank,20097,Hamburg,
20190077,GENODEF1HH2,Hamburger Volksbank (Gf GAA),20097,Hamburg,
20190109,GENODEF1HH4,Volksbank Raiffeisenbank,25524,Itzehoe,
20190206,GENODEF1HH1,Volksbank Hamburg Ost-West -alt-,20019,Hamburg,
20190301,GENODEF1HH3,Vierländer Volksbank -alt-,21037,Hamburg,
20190800,GENODEF1MKB,MKB Mittelstandskreditbank,22547,Hamburg,
20210200,MELIDEHHXXX,Bank Melli Iran,20421,Hamburg,
20210300,SIHRDEH1HAM,Bank Saderat Iran,20422,Hamburg,
20220100,DNBADEHXXXX,DNB Bank ASA - Filiale Deutschland,20354,Hamburg,
20220800,SXPYDEHHXXX,Banking Circle - German Branch,80333,München,
20230300,OSCBDEH1XXX,Otto M. Schröder Bank,20355,Hamburg,
20230600,ISBKDEFXXXX,Isbank Berlin,13353,Berlin,
20230800,MHSBDEHBXXX,Sutor Bank,20433,Hamburg,
20310300,EIHBDEHHXXX,Europäisch-Iranische Handelsbank,20095,Hamburg,
20690500,GENODEF1S11,Sparda-Bank Hamburg,22704,Hamburg,
20730001,HYVEDEMME01,UniCredit Bank - HVB Settlement EAC01,21050,Hamburg,
20730002,HYVEDEMME02,UniCredit Bank - HVB Settlement EAC02,21050,Hamburg,
20730003,HYVEDEMME03,UniCredit Bank - HVB Settlement EAC03,21050,Hamburg,
20730004,HYVEDEMME04,UniCredit Bank - HVB Settlement EAC04,21050,Hamburg,
20730005,HYVEDEMME05,UniCredit Bank - HVB Settlement EAC05,21050,Hamburg,
20730006,HYVEDEMME06,UniCredit Bank - HVB Settlement EAC06,21050,Hamburg,
20730007,HYVEDEMME07,UniCredit Bank - HVB Settlement EAC07,21050,Hamburg,
20730008,HYVEDEMME08,UniCredit Bank - HVB Settlement EAC08,21050,Hamburg,
20730009,HYVEDEMME09,UniCredit Bank - HVB Settlement EAC09,21050,Hamburg,
20730010,HYVEDEMME10,UniCredit Bank - HVB Settlement EAC10,21050,Hamburg,
20730011,HYVEDEMME11,UniCredit Bank - HVB Settlement EAC11,21050,Hamburg,
20730012,HYVEDEMME12,UniCredit Bank - HVB Settlement EAC12,21050,Hamburg,
20730013,HYVEDEMME13,UniCredit Bank - HVB Settlement EAC13,21050,Hamburg,
20730014,HYVEDEMME14,UniCredit Bank - HVB Settlement EAC14,21050,Hamburg,
20730015,HYVEDEMME15,UniCredit Bank - HVB Settlement EAC15,21050,Hamburg,
20730016,HYVEDEMME16,UniCredit Bank - HVB Settlement EAC16,21050,Hamburg,
20730017,HYVEDEMME17,UniCredit Bank - HVB Settlement EAC17,21050,Hamburg,
20730018,HYVEDEMME18,UniCredit Bank - HVB Settlement EAC18,21050,Hamburg,
20730019,HYVEDEMME19,UniCredit Bank - HVB Settlement EAC19,21050,Hamburg,
20730020,HYVEDEMME20,UniCredit Bank - HVB Settlement EAC20,21050,Hamburg,
20730021,HYVEDEMME21,UniCredit Bank - HVB Settlement EAC21,21050,Hamburg,
20730022,HYVEDEMME22,UniCredit Bank - HVB Settlement EAC22,21050,Hamburg,
20730023,HYVEDEMME23,UniCredit Bank - HVB Settlement EAC23,21050,Hamburg,
20730024,HYVEDEMME24,UniCredit Bank - HVB Settlement EAC24,21050,Hamburg,
20730025,HYVEDEMME25,UniCredit Bank - HVB Settlement EAC25,21050,Hamburg,
20730026,HYVEDEMME26,UniCredit Bank - HVB Settlement EAC26,21050,Hamburg,
20730027,HYVEDEMME27,UniCredit Bank - HVB Settlement EAC27,21050,Hamburg,
20730028,HYVEDEMME28,UniCredit Bank - HVB Settlement EAC28,21050,Hamburg,
20730029,HYVEDEMME29,UniCredit Bank - HVB Settlement EAC29,21050,Hamburg,
20730030,HYVEDEMME30,UniCredit Bank - HVB Settlement EAC30,21050,Hamburg,
20730031,HYVEDEMME31,UniCredit Bank - HVB Settlement EAC31,21050,Hamburg,
20730032,HYVEDEMME32,UniCredit Bank - HVB Settlement EAC32,21050,Hamburg,
20730033,HYVEDEMME33,UniCredit Bank - HVB Settlement EAC33,21050,Hamburg,
20730034,HYVEDEMME34,UniCredit Bank - HVB Settlement EAC34,21050,Hamburg,
20730035,HYVEDEMME35,UniCredit Bank - HVB Settlement EAC35,21050,Hamburg,
20730036,HYVEDEMME36,UniCredit Bank - HVB Settlement EAC36,21050,Hamburg,
20730037,HYVEDEMME37,UniCredit Bank - HVB Settlement EAC37,21050,Hamburg,
20730038,HYVEDEMME38,UniCredit Bank - HVB Settlement EAC38,21050,Hamburg,
20730039,HYVEDEMME39,UniCredit Bank - HVB Settlement EAC39,21050,Hamburg,
20730040,HYVEDEMME40,UniCredit Bank - HVB Settlement EAC40,21050,Hamburg,
20730041,HYVEDEMME41,UniCredit Bank - HVB Settlement EAC41,21050,Hamburg,
20730042,HYVEDEMME42,UniCredit Bank - HVB Settlement EAC42,21050,Hamburg,
20730043,HYVEDEMME43,UniCredit Bank - HVB Settlement EAC43,21050,Hamburg,
20730044,HYVEDEMME44,UniCredit Bank - HVB Settlement EAC44,21050,Hamburg,
20730045,HYVEDEMME45,UniCredit Bank - HVB Settlement EAC45,21050,Hamburg,
20730046,HYVEDEMME46,UniCredit Bank - HVB Settlement EAC46,21050,Hamburg,
20730047,HYVEDEMME47,UniCredit Bank - HVB Settlement EAC47,21050,Hamburg,
20730048,HYVEDEMME48,UniCredit Bank - HVB Settlement EAC48,21050,Hamburg,
20730049,HYVEDEMME49,UniCredit Bank - HVB Settlement EAC49,21050,Hamburg,
20730050,HYVEDEMME50,UniCredit Bank - HVB Settlement EAC50,21050,Hamburg,
20730052,HYVEDEMME52,UniCredit Bank - HVB Settlement EAC52,21050,Hamburg,
20730055,HYVEDEMME55,UniCredit Bank - HVB Settlement EAC55,21050,Hamburg,
20730056,HYVEDEMME56,UniCredit Bank - HVB Settlement EAC56,21050,Hamburg,
20730057,HYVEDEMME57,UniCredit Bank - HVB Settlement EAC57,21050,Hamburg,
20730058,HYVEDEMME58,UniCredit Bank - HVB Settlement EAC58,21050,Hamburg,
20730059,HYVEDEMME59,UniCredit Bank - HVB Settlement EAC59,21050,Hamburg,
20730060,HYVEDEMME60,UniCredit Bank - HVB Settlement EAC60,21050,Hamburg,
20730061,HYVEDEMME61,UniCredit Bank - HVB Settlement EAC61,21050,Hamburg,
20730062,HYVEDEMME62,UniCredit Bank - HVB Settlement EAC62,21050,Hamburg,
20730063,HYVEDEMME63,UniCredit Bank - HVB Settlement EAC63,21050,Hamburg,
20730064,HYVEDEMME64,UniCredit Bank - HVB Settlement EAC64,21050,Hamburg,
20730065,HYVEDEMME65,UniCredit Bank - HVB Settlement EAC65,21050,Hamburg,
20730066,HYVEDEMME66,UniCredit Bank - HVB Settlement EAC66,21050,Hamburg,
20730067,HYVEDEMME67,UniCredit Bank - HVB Settlement EAC67,21050,Hamburg,
20730068,HYVEDEMME68,UniCredit Bank - HVB Settlement EAC68,21050,Hamburg,
20730069,HYVEDEMME69,UniCredit Bank - HVB Settlement EAC69,21050,Hamburg,
20730070,HYVEDEMME70,UniCredit Bank - HVB Settlement EAC70,21050,Hamburg,
20730071,HYVEDEMME71,UniCredit Bank - HVB Settlement EAC71,21050,Hamburg,
20730072,HYVEDEMME72,UniCredit Bank - HVB Settlement EAC72,21050,Hamburg,
20730073,HYVEDEMME73,UniCredit Bank - HVB Settlement EAC73,21050,Hamburg,
20730074,HYVEDEMME74,UniCredit Bank - HVB Settlement EAC74,21050,Hamburg,
20730075,HYVEDEMME75,UniCredit Bank - HVB Settlement EAC75,21050,Hamburg,
20730076,HYVEDEMME76,UniCredit Bank - HVB Settlement EAC76,21050,Hamburg,
20730077,HYVEDEMME77,UniCredit Bank - HVB Settlement EAC77,21050,Hamburg,
20730078,HYVEDEMME78,UniCredit Bank - HVB Settlement EAC78,21050,Hamburg,
20730079,HYVEDEMME79,UniCredit Bank - HVB Settlement EAC79,21050,Hamburg,
20730080,HYVEDEMME80,UniCredit Bank - HVB Settlement EAC80,21050,Hamburg,
20730081,HYVEDEMME81,UniCredit Bank - HVB Settlement EAC81,21050,Hamburg,
20730082,HYVEDEMME82,UniCredit Bank - HVB Settlement EAC82,21050,Hamburg,
20730083,HYVEDEMME83,UniCredit Bank - HVB Settlement EAC83,21050,Hamburg,
20730084,HYVEDEMME84,UniCredit Bank - HVB Settlement EAC84,21050,Hamburg,
20730085,HYVEDEMME85,UniCredit Bank - HVB Settlement EAC85,21050,Hamburg,
20730086,HYVEDEMME86,UniCredit Bank - HVB Settlement EAC86,21050,Hamburg,
20730087,HYVEDEMME87,UniCredit Bank - HVB Settlement EAC87,21050,Hamburg,
20730088,HYVEDEMME88,UniCredit Bank - HVB Settlement EAC88,21050,Hamburg,
20730089,HYVEDEMME89,UniCredit Bank - HVB Settlement EAC89,21050,Hamburg,
20730090,HYVEDEMME90,UniCredit Bank - HVB Settlement EAC90,21050,Hamburg,
20730091,HYVEDEMME91,UniCredit Bank - HVB Settlement EAC91,21050,Hamburg,
20730092,HYVEDEMME92,UniCredit Bank - HVB Settlement EAC92,21050,Hamburg,
20730093,HYVEDEMME93,UniCredit Bank - HVB Settlement EAC93,21050,Hamburg,
20730094,HYVEDEMME94,UniCredit Bank - HVB Settlement EAC94,21050,Hamburg,
20730095,HYVEDEMME95,UniCredit Bank - HVB Settlement EAC95,21050,Hamburg,
20730096,HYVEDEMME96,UniCredit Bank - HVB Settlement EAC96,21050,Hamburg,
20730097,HYVEDEMME97,UniCredit Bank - HVB Settlement EAC97,21050,Hamburg,
20730098,HYVEDEMME98,UniCredit Bank - HVB Settlement EAC98,21050,Hamburg,
20730099,HYVEDEMME99,UniCredit Bank - HVB Settlement EAC99,21050,Hamburg,
20750000,NOLADE21HAM,Sparkasse Harburg-Buxtehude,21045,Hamburg,
21020600,SYBKDE22KIE,AL Sydbank Filiale Kiel,24103,Kiel,
21040010,COBADEFFXXX,Commerzbank,24100,Kiel,
21042076,COBADEFFXXX,Commerzbank,24331,Eckernförde,
21050000,HSHNDEHHXXX,Hamburg Commercial Bank,20095,Hamburg,
21050055,HHDBDEH2XXX,"Hamburg Commercial Bank, Gf Hamburg Direct Bank",20095,Hamburg,
21050170,NOLADE21KIE,Förde Sparkasse,24103,Kiel,
21051275,NOLADE21BOR,Bordesholmer Sparkasse,24582,Bordesholm,
21051580,NOLADE21PLN,Sparkasse Kreis Plön -alt-,24306,Plön,
21052090,NOLADE21ECK,Sparkasse Eckernförde -alt-,24340,Eckernförde,
21070020,DEUTDEHH210,Deutsche Bank,24011,Kiel,
21070020,DEUTDEHH214,Deutsche Bank,24768,Rendsburg,
21070024,DEUTDEDB210,Deutsche Bank,24011,Kiel,
21070024,DEUTDEDB214,Deutsche Bank,24768,Rendsburg,
21080050,DRESDEFF210,Commerzbank vormals Dresdner Bank,24018,Kiel,
21089201,DRESDEFFI07,Commerzbank vormals Dresdner Bank ITGK,24018,Kiel,
21090007,GENODEF1KIL,Kieler Volksbank,24027,Kiel,
21090099,GENODEF1KIL,Kieler Volksbank (Gf GAA),24027,Kiel,
21090900,GENODEF1P11,PSD Bank Kiel -alt-,24103,Kiel,
21092023,GENODEF1EFO,Eckernförder Bank Volksbank-Raiffeisenbank,24331,Eckernförde,
21240040,COBADEFFXXX,Commerzbank,24503,Neumünster,
21241540,COBADEFFXXX,Commerzbank,24571,Bad Bramstedt,
21270020,DEUTDEHH212,Deutsche Bank,24504,Neumünster,
21270024,DEUTDEDB212,Deutsche Bank,24504,Neumünster,
21280002,DRESDEFF212,Commerzbank vormals Dresdner Bank,24504,Neumünster,
21290016,GENODEF1NMS,VR Bank Neumünster -alt-,24517,Neumünster,
21340010,COBADEFFXXX,Commerzbank,23722,Neustadt in Holstein,
21352240,NOLADE21HOL,Sparkasse Holstein,23692,Eutin,
21390008,GENODEF1NSH,VR Bank zwischen den Meeren,24534,Neumünster,
21392218,GENODEF1EUT,Volksbank Eutin Raiffeisenbank,23693,Eutin,
21440045,COBADEFFXXX,Commerzbank,24768,Rendsburg,
21450000,NOLADE21RDB,Sparkasse Mittelholstein,24768,Rendsburg,
21451205,NOLADE21BDF,Sparkasse Büdelsdorf -alt-,24782,Büdelsdorf,
21452030,NOLADE21HWS,Sparkasse Hohenwestedt -alt-,24594,Hohenwestedt,
21463603,GENODEF1NTO,Volksbank-Raiffeisenbank im Kreis Rendsburg -alt-,24783,Osterrönfeld,
21464671,GENODEF1TOB,Raiffeisenbank,24819,Todenbüttel,
21480003,DRESDEFF214,Commerzbank vormals Dresdner Bank,24757,Rendsburg,
21510600,SYBKDE22XXX,AL Sydbank Filiale Flensburg,24937,Flensburg,
21520100,UNBNDE21XXX,Union-Bank Flensburg,24937,Flensburg,
21540060,COBADEFFXXX,Commerzbank,24903,Flensburg,
21565316,GENODEF1HDW,Raiffeisenbank -alt-,24983,Handewitt,
21570011,DEUTDEHH215,Deutsche Bank,24904,Flensburg,
21570011,DEUTDEHH216,Deutsche Bank,25963,Sylt,
21570024,DEUTDEDB215,Deutsche Bank,24904,Flensburg,
21570024,DEUTDEDB216,Deutsche Bank,25963,Sylt,
21570202,DEUTDEHHP01,Postbank/DSL Ndl der Deutsche Bank,24937,Flensburg,
21570224,DEUTDEDBP01,Postbank/DSL Ndl der Deutsche Bank,24937,Flensburg,
21580000,DRESDEFF215,Commerzbank vormals Dresdner Bank,24904,Flensburg,
21661719,GENODEF1RSL,VR Bank Flensburg-Schleswig -alt-,24837,Schleswig,
21690020,GENODEF1SLW,VR Bank Schleswig-Mittelholstein -alt-,24783,Osterrönfeld,
21740043,COBADEFFXXX,Commerzbank,25801,Husum,
21741674,COBADEFFXXX,Commerzbank,25899,Niebüll,
21741825,COBADEFFXXX,Commerzbank,25961,Sylt,
21750000,NOLADE21NOS,Nord-Ostsee Sparkasse,24837,Schleswig,
21751230,NOLADE21BRD,Spar- und Leihkasse zu Bredstedt -alt-,25821,Bredstedt,
21762550,GENODEF1HUM,VR Bank Schleswig-Holstein Mitte,24783,Osterrönfeld,
21763542,GENODEF1BDS,VR Bank Nord,24937,Flensburg,
21770011,DEUTDEHH217,Deutsche Bank,25801,Husum,
21770024,DEUTDEDB217,Deutsche Bank,25801,Husum,
21791805,GENODEF1SYL,Sylter Bank,25980,Sylt,
21791906,GENODEF1WYK,Vereinigte VR Bank,25938,Wyk auf Föhr,
21840078,COBADEFFXXX,Commerzbank,25740,Heide,
21841328,COBADEFFXXX,Commerzbank,25541,Brunsbüttel,
21852310,NOLADE21WEB,Sparkasse Hennstedt-Wesselburen -alt-,25764,Wesselburen,
21860418,GENODEF1RHE,Raiffeisenbank Heide -alt-,25746,Heide,
21890022,GENODEF1DVR,Dithmarscher Volks- und Raiffeisenbank,25746,Heide,
22140028,COBADEFFXXX,Commerzbank,25335,Elmshorn,
22141028,COBADEFFXXX,Commerzbank,24559,Kaltenkirchen,
22141428,COBADEFFXXX,Commerzbank,25421,Pinneberg,
22141628,COBADEFFXXX,Commerzbank,25429,Uetersen,
22150000,NOLADE21ELH,Sparkasse Elmshorn,25335,Elmshorn,
22151730,NOLADE21WED,Stadtsparkasse Wedel,22880,Wedel,
22163114,GENODEF1HTE,Raiffeisenbank Elbmarsch,25492,Heist,
22180000,DRESDEFF221,Commerzbank vormals Dresdner Bank,25335,Elmshorn,
22181400,DRESDEFF206,Commerzbank vormals Dresdner Bank,25421,Pinneberg,
22190030,GENODEF1ELM,Volksbank Elmshorn -alt-,25335,Elmshorn,
22191405,GENODEF1PIN,VR Bank in Holstein,25421,Pinneberg,
22240073,COBADEFFXXX,Commerzbank,25502,Itzehoe,
22250020,NOLADE21WHO,Sparkasse Westholstein,25509,Itzehoe,
22280000,DRESDEFF201,Commerzbank vormals Dresdner Bank,25503,Itzehoe,
22290031,GENODEF1VIT,VR Itzehoe Norderstedt Hohenwestedt -alt-,25524,Itzehoe,
23040022,COBADEFFXXX,Commerzbank,23547,Lübeck,
23050101,NOLADE21SPL,Sparkasse zu Lübeck,23547,Lübeck,
23051030,NOLADE21SHO,Sparkasse Südholstein,24531,Neumünster,
23052750,NOLADE21RZB,Kreissparkasse Herzogtum Lauenburg,23879,Mölln,
23061220,GENODEF1LZN,Raiffeisenbank Leezen,23816,Leezen,
23062124,GENODEF1BAR,Raiffeisenbank -alt-,22935,Bargteheide,
23063129,GENODEF1RLB,Raiffeisenbank,21481,Lauenburg,
23064107,GENODEF1BCH,Raiffeisenbank -alt-,21514,Büchen,
23070203,DEUTDEHHP02,Postbank/DSL Ndl der Deutsche Bank,23566,Lübeck,
23070224,DEUTDEDBP02,Postbank/DSL Ndl der Deutsche Bank,23566,Lübeck,
23070700,DEUTDEDB237,Deutsche Bank,23547,Lübeck,
23070710,DEUTDEHH222,Deutsche Bank,23547,Lübeck,
23080040,DRESDEFF230,Commerzbank vormals Dresdner Bank,23501,Lübeck,
23089201,DRESDEFFI08,Commerzbank vormals Dresdner Bank ITGK,23501,Lübeck,
23090142,GENODEF1HLU,Volksbank Lübeck,23552,Lübeck,
24040000,COBADEFFXXX,Commerzbank,21303,Lüneburg,
24050110,NOLADE21LBG,Sparkasse Lüneburg,21309,Lüneburg,
24060300,GENODEF1NBU,Volksbank Lüneburger Heide,21412,Winsen (Luhe),
24061392,GENODEF1DAB,Volksbank Bleckede-Dahlenburg -alt-,21366,Dahlenburg,
24070024,DEUTDEDB240,Deutsche Bank,21304,Lüneburg,
24070024,DEUTDEDB242,Deutsche Bank,29523,Uelzen,
24070075,DEUTDE2H240,Deutsche Bank,21304,Lüneburg,
24070075,DEUTDE2H241,Deutsche Bank,29523,Uelzen,
24070324,DEUTDEDBP22,Postbank/DSL Ndl der Deutsche Bank,21335,Lüneburg,
24070368,DEUTDE2HP22,Postbank/DSL Ndl der Deutsche Bank,21335,Lüneburg,
24080000,DRESDEFF240,Commerzbank vormals Dresdner Bank,21304,Lüneburg,
24090041,GENODEF1LUE,Volksbank Lüneburg -alt-,21319,Lüneburg,
24121000,GENODED1RKI,Ritterschaftliches Kreditinstitut Stade,21682,Stade,
24140041,COBADEFFXXX,Commerzbank,27451,Cuxhaven,
24150001,BRLADE21CUX,Stadtsparkasse Cuxhaven,27456,Cuxhaven,
24151005,NOLADE21STS,Sparkasse Stade-Altes Land,21660,Stade,
24151116,NOLADE21STK,Kreissparkasse Stade,21655,Stade,
24151235,BRLADE21ROB,Sparkasse Rotenburg Osterholz,27393,Zeven,
24161594,GENODEF1SIT,Zevener Volksbank -alt-,27404,Zeven,
24162898,GENODEF1LAS,Spar- u Darlehnskasse Börde Lamstedt-Hechthausen,21769,Lamstedt,
24180000,DRESDEFF242,Commerzbank vormals Dresdner Bank,21758,Otterndorf,
24180001,DRESDEFF241,Commerzbank vormals Dresdner Bank,27452,Cuxhaven,
24191015,GENODEF1SDE,Volksbank Stade-Cuxhaven,21661,Stade,
25000000,MARKDEF1250,Bundesbank,30002,Hannover,
25010030,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,30139,Hannover,
25010424,AARBDE5W250,Aareal Bank ehem. Filiale Hannover,65189,Wiesbaden,
25010600,DEHYDE2HXXX,NORD/LB vormals Deutsche Hypothekenbank,30159,Hannover,
25010900,CKVHDE21XXX,Calenberger Kreditverein,30159,Hannover,
25020200,BHFBDEFF250,ODDO BHF,30159,Hannover,
25020600,SCFBDE33XXX,Openbank Deutschland,41061,Mönchengladbach,
25040060,COBADEFFXXX,Commerzbank CC,30159,Hannover,
25040061,COBADEFFXXX,Commerzbank CC,30159,Hannover,
25040066,COBADEFFXXX,Commerzbank,30012,Hannover,
25050000,NOLADE2HXXX,Norddeutsche Landesbank Girozentrale,30002,Hannover,
25050055,NOLADE21CSH,ZVA Norddeutsche Landesbank SH,30151,Hannover,
25050066,NOLADE21CMV,ZVA Norddeutsche Landesbank Gf MV,30151,Hannover,
25050180,SPKHDE2HXXX,Sparkasse Hannover,30001,Hannover,
25050299,SPKHDE2HXXX,Kreissparkasse Hannover -alt-,30056,Hannover,
25055500,NOLADE21LBS,LBS Landesbausparkasse NordWest,30002,Hannover,
25060000,GENODEFF250,DZ BANK,30002,Hannover,
25060000,GENODEFF280,DZ BANK,26016,Oldenburg (Oldb),
25060180,HALLDE2HXXX,M.M. Warburg & Co (vormals Bankhaus Hallbaum),20095,Hamburg,
25069168,GENODEF1DES,Volks- und Raiffeisenbank Leinebergland -alt-,31069,Delligsen,
25069262,GENODEF1NST,Raiffeisen-Volksbank Neustadt,31535,Neustadt am Rübenberge,
25069270,GENODEF1MUA,Volksbank Aller-Oker,38539,Müden (Aller),
